91	26	134	1	84.77.164.253
91	36	114	1	88.2.200.253
91	36	258	1	88.24.215.228
90	28	162	1	84.125.15.76
90	25	66	1	84.125.82.142
89	26	138	1	190.24.43.54
89	25	65	1	83.55.169.116
89	89	596	1	89.129.154.14
89	26	136	1	89.129.170.157
88	56	152	1	138.red-83-43-197.dynamicip.rima-tde.net
88	33	128	1	201.244.103.169
88	26	138	1	83.57.202.67
88	88	238	7	crawl-66-249-65-169.googlebot.com
87	17	163	1	189.139.96.165
87	17	112	1	83.213.146.2
87	5	16	1	88.9.221.124
86	40	101	1	200.28.78.207
86	27	145	1	80.26.49.146
86	45	102	1	81.33.92.71
86	45	99	1	81.38.234.208
86	45	103	1	82.144.3.245
86	27	144	1	85.49.9.15
85	39	209	0	169.red-88-22-36.staticip.rima-tde.net
85	27	131	1	83.33.3.25
85	30	150	1	87.223.196.23
85	32	84	1	88.5.207.68
84	43	111	1	200.42.206.35
84	27	151	1	213.98.64.208
84	39	99	1	81.184.152.45
84	29	187	1	87.218.142.235
83	38	191	0	242.red-80-36-206.staticip.rima-tde.net
83	28	160	1	81.38.174.137
83	28	139	1	84.122.223.63
83	27	69	1	89.128.27.112
82	4	11	1	150.214.49.142
82	33	87	1	85.59.75.214
81	32	82	1	190.136.170.154
81	26	202	1	213.0.43.165
81	40	100	1	87.217.24.171
81	32	145	1	88.11.189.99
80	34	194	0	43.red-83-38-125.dynamicip.rima-tde.net
79	26	155	0	213.37.51.117
79	24	62	1	84.77.188.171
78	29	71	1	213.97.9.243
77	23	59	1	190.49.160.182
77	23	58	1	88.3.133.81
76	38	106	2	36.red-80-58-205.staticip.rima-tde.net
76	25	67	1	70.117.196.19
75	67	199	1	2.red-83-36-206.dynamicip.rima-tde.net
75	31	132	1	80.102.171.112
75	24	62	1	83.165.200.67
74	58	223	2	51.red-80-58-205.staticip.rima-tde.net
74	24	62	1	81.203.41.13
74	26	66	1	87.221.0.69
74	24	62	1	89.6.80.148
73	23	61	1	189.140.124.248
73	24	63	1	200.31.2.195
71	23	60	1	212.145.123.211
71	25	50	1	217.126.162.102
71	30	76	1	85.136.237.90
71	11	114	1	85.60.131.20
71	23	60	1	87.221.50.192
70	23	104	1	87.219.80.106
69	24	53	1	190.38.160.51
68	6	22	1	190.37.166.197
68	19	127	1	60.red-81-44-173.dynamicip.rima-tde.net
68	13	158	1	81.39.120.164
68	27	63	1	85.red-213-96-116.staticip.rima-tde.net
67	26	62	1	207.248.40.2
67	23	60	1	89.129.38.4
66	25	62	1	125.238.88.46
66	66	196	0	144.pool85-50-151.dynamic.orange.es
66	25	53	1	201.253.98.210
66	25	62	1	80.32.239.197
66	25	61	1	81.9.164.224
66	25	54	1	82.159.89.6
66	36	103	1	cm-83-97-200-32.telecable.es
66	66	197	0	eu100-228-46.clientes.euskaltel.es
66	66	205	0	ev1s-209-62-1-34.ev1servers.net
65	24	60	1	200.118.60.124
65	24	55	1	201.141.54.205
65	24	60	1	87.217.108.181
65	24	55	1	87.red-213-96-29.staticip.rima-tde.net
62	24	63	1	83.42.23.112
61	8	26	1	189.140.196.95
59	35	101	0	175.red-88-22-221.staticip.rima-tde.net
59	59	153	0	198.red-88-23-226.staticip.rima-tde.net
56	24	99	1	82.150.2.18
56	34	101	0	pc-26-107-45-190.cm.vtr.net
55	22	53	0	colt-na28.alcatel.fr
53	4	10	1	81.35.235.192
49	49	166	0	62.red-88-2-133.staticip.rima-tde.net
46	46	170	0	190.66.128.60
43	35	100	1	53.red-80-58-205.staticip.rima-tde.net
43	3	9	1	80.67.112.215
42	34	100	1	59-21-231-201.fibertel.com.ar
42	4	10	1	80.58.205.98
41	3	6	1	189.158.220.175
40	27	140	1	189.192.193.7
40	3	5	1	83.58.46.12
40	40	129	2	crawler4.irl.cs.tamu.edu
39	39	151	0	client-201.240.240.149.speedy.net.pe
38	38	154	0	169.red-83-43-242.dynamicip.rima-tde.net
38	2	6	1	83.57.176.228
38	2	6	1	84.122.73.230
38	38	255	0	livebot-65-55-235-162.search.live.com
37	2	5	1	83.42.175.47
37	2	5	1	83.52.156.74
36	2	5	1	190.41.10.122
36	2	5	1	201.253.207.117
35	2	11	1	190.56.11.241
35	2	12	1	201.216.184.199
35	35	101	0	227.red-80-33-46.staticip.rima-tde.net
35	35	143	0	84.121.203.7.dyn.user.ono.com
35	35	99	0	97.pool85-54-128.dynamic.orange.es
35	35	102	0	host246.200-117-223.telecom.net.ar
33	33	99	0	100.red-83-34-134.dynamicip.rima-tde.net
33	33	98	0	118.pool85-61-69.dynamic.orange.es
33	33	98	0	123.pool85-53-4.dynamic.orange.es
33	33	99	0	13.pool85-53-193.dynamic.orange.es
33	33	98	0	132.red-83-37-135.dynamicip.rima-tde.net
33	33	98	0	134.pool85-53-196.dynamic.orange.es
33	33	99	0	147.red-83-54-246.dynamicip.rima-tde.net
33	33	99	0	151.red-88-15-103.dynamicip.rima-tde.net
33	33	98	0	157.60.217.87.dynamic.jazztel.es
33	33	98	0	172.red-88-16-74.dynamicip.rima-tde.net
33	33	98	0	182.pool85-59-32.dynamic.orange.es
33	3	5	1	189.red-81-39-105.dynamicip.rima-tde.net
33	33	98	0	190.160.212.146
33	33	99	0	190.42.141.5
33	3	5	1	190.52.130.111
33	33	99	0	190.pool85-59-97.dynamic.orange.es
33	33	98	0	200-127-64-190.cab.prima.net.ar
33	33	99	0	200-55-116-218.dsl.prima.net.ar
33	33	98	0	202.106.180.35
33	33	99	0	205.pool85-53-171.dynamic.orange.es
33	33	99	0	213.231.123.138.dyn.user.ono.com
33	0	8	1	216-29-237-80.tranet.net
33	33	98	0	217.15.46.97
33	33	98	0	226.red-80-34-49.staticip.rima-tde.net
33	33	98	0	227.pool85-55-6.dynamic.orange.es
33	33	98	0	231.199.223.87.dynamic.jazztel.es
33	33	98	0	238.29.221.87.dynamic.jazztel.es
33	33	98	0	240.red-88-7-239.staticip.rima-tde.net
33	33	98	0	241.red-88-14-131.dynamicip.rima-tde.net
33	33	98	0	243.red-80-34-157.staticip.rima-tde.net
33	33	103	0	252.red-83-38-87.dynamicip.rima-tde.net
33	33	98	0	34.red-80-58-205.staticip.rima-tde.net
33	33	70	0	37.11.219.87.dynamic.jazztel.es
33	33	98	0	39.red-83-34-113.dynamicip.rima-tde.net
33	33	98	0	4.red-81-35-20.dynamicip.rima-tde.net
33	33	98	0	42.red-88-5-123.staticip.rima-tde.net
33	33	98	0	43.red-88-5-198.staticip.rima-tde.net
33	33	98	0	57.red-88-1-247.dynamicip.rima-tde.net
33	33	98	0	61.red-81-46-108.staticip.rima-tde.net
33	33	98	0	62.57.103.48.dyn.user.ono.com
33	33	99	0	62.57.88.89.static.user.ono.com
33	33	99	0	62.87.51.51
33	3	5	1	63.161.156.65
33	33	98	0	63.red-83-36-64.dynamicip.rima-tde.net
33	33	98	0	68.pool85-52-192.static.orange.es
33	33	98	0	72.red-83-57-80.dynamicip.rima-tde.net
33	33	98	0	76.red-80-25-149.staticip.rima-tde.net
33	33	99	0	76.red-83-42-69.dynamicip.rima-tde.net
33	33	98	0	77.red-88-5-206.staticip.rima-tde.net
33	33	98	0	80.224.160.200.dyn.user.ono.com
33	33	98	0	80.31.38.246
33	33	98	0	81.202.127.184.dyn.user.ono.com
33	33	99	0	81.202.34.202.dyn.user.ono.com
33	33	98	0	81.203.185.119.dyn.user.ono.com
33	33	98	0	83.173.146.174.dyn.user.ono.com
33	3	5	1	83.58.21.14
33	33	99	0	84.120.142.158.dyn.user.ono.com
33	33	103	0	85.136.233.239.dyn.user.ono.com
33	3	5	1	88.5.221.196
33	33	98	0	89.129.191.241
33	33	98	0	89.129.72.198
33	33	98	0	91.red-88-27-84.staticip.rima-tde.net
33	33	98	0	95.pool85-59-209.dynamic.orange.es
33	33	99	0	96.red-217-125-193.dynamicip.rima-tde.net
33	33	98	0	98.red-83-50-88.dynamicip.rima-tde.net
33	33	102	0	altos2.gobiernodecanarias.org
33	33	98	0	asd-z-1af2.adsl.wanadoo.nl
33	33	98	0	cm75091.red91-117.mundo-r.com
33	33	98	0	dsl-189-136-149-132.prod-infinitum.com.mx
33	33	103	0	dsl-189-181-127-62.prod-infinitum.com.mx
33	33	98	0	eu83-213-86-171.clientes.euskaltel.es
33	33	98	0	p03-16.opera-mini.net
33	33	98	0	static-187-57-7-89.ipcom.comunitel.net
33	33	98	0	static-54-124-224-77.ipcom.comunitel.net
33	33	98	0	tdev148-103.codetel.net.do
32	32	96	0	62.42.94.122.dyn.user.ono.com
32	32	55	0	78.red-217-125-13.staticip.rima-tde.net
31	4	6	1	85.136.134.120
28	17	39	0	72.14.194.33
28	28	89	0	81.red-88-27-135.staticip.rima-tde.net
27	27	88	0	213.37.244.233.dyn.user.ono.com
27	27	89	0	62.43.27.18.dyn.user.ono.com
26	26	87	0	81.202.233.106.dyn.user.ono.com
26	2	4	1	82.158.59.97
25	25	84	0	201.230.161.89
24	24	83	0	62.42.83.129.dyn.user.ono.com
24	2	3	0	81.37.39.99
24	3	5	2	83.36.79.204
24	2	6	1	85.60.55.109
24	24	83	0	97.red-88-3-154.dynamicip.rima-tde.net
21	21	78	0	59.red-81-39-155.dynamicip.rima-tde.net
20	20	77	0	80.224.62.189.static.user.ono.com
20	20	77	0	81.184.124.177.dyn.user.ono.com
20	1	2	1	85.55.150.212
19	19	76	0	168.red-88-22-240.staticip.rima-tde.net
19	19	76	0	eu85-84-237-82.clientes.euskaltel.es
18	18	73	0	202.red-217-125-103.staticip.rima-tde.net
18	18	74	0	dsl-189-167-73-191.prod-infinitum.com.mx
17	1	3	1	84.77.131.148
17	17	73	0	eu100-229-252.clientes.euskaltel.es
16	16	27	0	200-71-186-240.genericrev.telcel.net.ve
16	0	0	0	200.52.196.10
16	1	3	1	87.217.90.46
15	1	2	1	86.151.34.10
15	1	2	1	87.217.240.238
15	1	2	1	88.14.216.190
15	15	68	0	eu83-213-206-72.clientes.euskaltel.es
14	1	2	1	189.134.7.67
14	1	2	1	201.230.17.186
14	1	2	1	62.43.7.202
14	1	2	1	62.57.87.131
14	1	4	1	84.121.90.87
14	1	2	1	87.223.208.196
14	1	2	1	88.8.253.206
14	1	2	1	91.163.72.150
13	1	2	1	80.24.253.62
13	1	2	1	80.58.205.36
13	1	2	1	83.40.156.252
13	1	2	1	83.43.124.192
13	1	2	1	85.54.245.82
13	1	2	1	88.19.216.181
13	13	28	0	gc-na109.alcatel.fr
13	13	90	0	livebot-65-55-209-6.search.live.com
12	0	0	0	200.52.196.18
12	1	2	1	87.218.166.154
11	11	27	0	162.red-83-58-41.dynamicip.rima-tde.net
11	0	0	0	200.52.196.8
11	1	2	1	218.240.186.104
11	1	2	1	82.158.53.91
11	11	0	0	lj512221.crawl.yahoo.net
10	2	2	1	193.127.7.62
10	5	10	4	66.249.65.169
10	2	2	1	80.27.214.10
10	2	2	1	84.120.67.112
10	2	2	1	84.18.28.242
10	2	2	1	84.77.135.212
10	2	2	1	85.52.192.114
10	2	2	1	85.58.139.146
10	2	2	1	88.153.42.74
10	2	2	1	91.117.180.59
10	2	2	1	gc-na28.alcatel.fr
9	9	96	1	38.114.104.13
9	1	2	1	84.78.137.62
8	8	57	0	167.red-83-57-164.dynamicip.rima-tde.net
8	0	0	0	200.52.196.2
8	8	117	2	64.233.178.136
8	0	0	0	adsl-133-153.click.com.py
7	0	2	0	209.242.25.148
6	0	0	0	200.52.196.11
6	0	0	0	200.52.196.7
6	3	5	1	livebot-65-55-213-78.search.live.com
6	6	17	0	wwwgate161.motorola.com
5	0	0	0	200.52.196.16
5	5	54	0	66.180.82.97
5	5	22	0	bl1sch4042506.phx.gbll
4	4	49	0	134.red-88-16-248.dynamicip.rima-tde.net
4	0	0	0	200.52.196.4
4	4	22	1	220.181.19.182
4	4	24	1	220.181.19.190
4	0	1	0	222.185.147.26
4	4	10	1	66.180.82.86
4	4	42	0	livebot-65-55-209-1.search.live.com
4	4	0	0	lj612516.crawl.yahoo.net
3	3	12	1	208.17.184.67
3	3	48	0	216.pool85-54-235.dynamic.orange.es
3	3	0	0	38.114.104.53
3	2	15	1	64.208.172.178
3	2	15	1	64.208.172.179
3	3	17	0	66.180.82.88
3	0	1	1	71.13.115.117
3	2	5	0	74.125.16.66
3	0	1	0	adsl-70-233-158-50.dsl.okcyok.sbcglobal.net
3	3	11	0	bl1sch4042509.phx.gbll
3	3	11	0	bl1sch4042510.phx.gbll
3	3	47	0	eu85-84-45-147.clientes.euskaltel.es
3	3	27	1	livebot-65-55-209-5.search.live.com
3	3	0	0	lj511927.crawl.yahoo.net
2	0	1	0	125.65.112.108
2	2	46	0	205.red-80-59-135.staticip.rima-tde.net
2	0	0	1	59.165.154.195
2	1	5	1	65.55.233.145
2	2	6	0	66.180.82.84
2	2	7	0	66.180.82.89
2	2	35	0	66.180.82.98
2	1	2	1	66.249.66.107
2	0	0	0	74.6.75.36
2	2	11	0	bl1sch4042513.phx.gbll
2	2	22	0	livebot-65-55-209-4.search.live.com
2	2	22	0	livebot-65-55-209-8.search.live.com
2	2	5	1	livebot-65-55-210-31.search.live.com
2	2	4	2	lj511048.crawl.yahoo.net
2	2	6	0	lj511400.crawl.yahoo.net
2	2	7	0	lj511606.crawl.yahoo.net
2	2	4	2	lj511944.crawl.yahoo.net
2	2	0	0	lj512220.crawl.yahoo.net
2	2	7	0	lj611391.crawl.yahoo.net
2	2	5	1	xcrawl28.alexa.com
2	2	5	1	xcrawl29.alexa.com
1	0	0	0	121.35.254.97
1	1	0	0	145.243.190.143
1	0	0	0	200.52.196.1
1	0	0	0	200.52.196.5
1	0	0	1	218.59.123.18
1	1	0	0	38.114.104.65
1	0	0	1	50-59.72-24-cpe.cableone.net
1	1	3	0	64.53.19.51
1	1	2	0	66.180.82.81
1	1	2	0	66.180.82.82
1	1	2	0	66.180.82.83
1	1	9	0	66.180.82.85
1	1	50	0	66.180.82.87
1	1	2	0	66.180.82.90
1	1	4	0	66.180.82.96
1	1	2	0	66.249.84.65
1	1	2	1	69.64.37.138
1	0	0	1	71.230.205.89
1	0	0	1	72.51.213.191
1	1	0	0	74.52.130.98
1	1	1	1	74.6.17.111
1	0	0	0	74.6.19.74
1	1	2	1	74.6.22.222
1	0	0	0	74.6.23.35
1	1	2	1	74.6.28.206
1	1	2	1	74.6.86.74
1	1	0	0	85.54.146.150
1	1	5	1	91.121.6.85
1	1	0	0	bl1sch4042508.phx.gbll
1	1	0	0	bl1sch4042512.phx.gbll
1	0	0	1	c-66-56-44-181.hsd1.ga.comcast.net
1	1	5	0	c-69-244-142-83.hsd1.mi.comcast.net
1	0	0	1	host195-167-static.44-88-b.business.telecomitalia.it
1	0	0	0	host233.maxim.net
1	1	11	0	livebot-65-55-209-3.search.live.com
1	1	11	0	livebot-65-55-209-7.search.live.com
1	1	3	0	lj511069.crawl.yahoo.net
1	1	3	0	lj511143.crawl.yahoo.net
1	1	3	0	lj511210.crawl.yahoo.net
1	1	3	0	lj511233.crawl.yahoo.net
1	1	3	0	lj511256.crawl.yahoo.net
1	1	3	0	lj511284.crawl.yahoo.net
1	1	3	0	lj511314.crawl.yahoo.net
1	1	3	0	lj511375.crawl.yahoo.net
1	1	3	0	lj511463.crawl.yahoo.net
1	1	3	0	lj511467.crawl.yahoo.net
1	1	3	0	lj511563.crawl.yahoo.net
1	1	3	0	lj511574.crawl.yahoo.net
1	1	3	0	lj511592.crawl.yahoo.net
1	1	3	0	lj511631.crawl.yahoo.net
1	1	3	0	lj511726.crawl.yahoo.net
1	1	3	0	lj511731.crawl.yahoo.net
1	1	3	0	lj511738.crawl.yahoo.net
1	1	3	0	lj511761.crawl.yahoo.net
1	1	3	0	lj511812.crawl.yahoo.net
1	1	3	0	lj511857.crawl.yahoo.net
1	1	3	0	lj511896.crawl.yahoo.net
1	1	3	0	lj511922.crawl.yahoo.net
1	1	3	0	lj511995.crawl.yahoo.net
1	1	3	0	lj512002.crawl.yahoo.net
1	1	3	0	lj512023.crawl.yahoo.net
1	1	3	0	lj512059.crawl.yahoo.net
1	1	3	0	lj512110.crawl.yahoo.net
1	1	3	0	lj512141.crawl.yahoo.net
1	1	3	0	lj512186.crawl.yahoo.net
1	1	3	0	lj512206.crawl.yahoo.net
1	1	3	0	lj512215.crawl.yahoo.net
1	1	0	0	lj512222.crawl.yahoo.net
1	1	3	0	lj512239.crawl.yahoo.net
1	1	3	0	lj611558.crawl.yahoo.net
1	1	3	0	lj611689.crawl.yahoo.net
1	1	3	0	lj611976.crawl.yahoo.net
1	1	3	0	lj612187.crawl.yahoo.net
1	1	0	0	lj612513.crawl.yahoo.net
1	1	3	0	lj612574.crawl.yahoo.net
